text,label
你见过嘴馋的人能有多馋我弟弟有一年过年我买了三袋瑞士的巧克力球一袋750克我吃了一颗太甜就放冰箱了结果我弟弟晚上打游戏全给吃了那可是四斤多啊,2
羊肉汤这么做真是太鲜嫩了冬天暖暖胃吧这个是我媳妇常给我做的汤我没事就点菜大家可以试一试哟羊肉汤菜谱汤教你做道拿手菜美食日常,1
日语短文阅读黑色自行车骑上心爱的小摩托种草R昨天我买了辆自行车种草R自行车店里有黑色自行车和红色自行车种草R黑色的7千日元红色的1万日元种草R我没有多少钱所以买了黑色的种草R我想骑着这辆自行车去买东西日语学习日语轻松学学日语日语入门日语学习打卡日语口语学日语日语阅读日语日语听力自学日语自行车,5
遇到浪漫的海滩当然要分享给你一起看呀唯美意境动态壁纸美景星空治愈系风景,5
原创瑞雪凝冬兔治愈系插画下雪啦雪天闲来无事是兔兔们的最爱堆雪人打雪仗烹雪煮茶插花作画过的格外浪漫和诗意小红书创作助手小红书创作学院艺术薯小红书创作助手小红书创作学院艺术薯兔兔兔子治愈系治愈系插画原创插画治愈系漫画治愈系壁纸治愈插画插画分享下雪冬雪,5
糖醋里脊爆款做法我要上热门哈哈哈糖醋里脊美食会所小红书美食小红书美食教程私厨私厨上门做菜跟着小红书学做菜我要上热门帮忙做饭上门做饭懒人美食直播美食达人宝妈炒菜吃货,1
当我带着现在的智商回到一年级时①重发悸子念大大说我的风格和她的像所以重换风格呵呵这个风格也是不戳滴今天懒只带一个话题,2
这样学日语真的很快标日初23课文笔记音频浪漫生活的记录者笔记灵感当代读书人笔记灵感日语学习高考日语自学日语日语口语练习小红书成长笔记薯条小助手校园薯,5
2024你迟早是富婆好好运连连浪漫生活的记录者仙女聚会快乐加倍小红书图文模板每日壁纸原创壁纸手机壁纸2024,5
入口即化软糯入味这样炖的猪蹄汤味道鲜美越喝越想喝美食猪蹄,1
这位龙神号有点闪像是之前版本的基础上喷了个光泽漆笑哭R不过还是更喜欢这个新效果赞RMETALBUILD魔神英雄传龙神丸想记录下此刻这个模板有点东西,2
观音心经壁纸壁纸手机壁纸原创壁纸全屏壁纸高清壁纸每日壁纸壁纸分享,5
手机壁纸梵高系列城市的金色星团482送你好看的手机壁纸星轨星团梵高致敬梵高梵高星空艺术馆梵高沉浸式体验梵高星月夜每日壁纸手机壁纸壁纸梵高全屏壁纸高清壁纸神仙壁纸可爱壁纸壁纸分享治愈系壁纸星空壁纸每日壁纸分享手机锁屏壁纸,5
日语发音练习第4天日语口语日语学习日语学习打卡日语入门日语发音,5
窄缸也能出好效果1303650这个尺寸能做到这样也属实不容易,1
糟糕5平米阳台真的被我塞满了属于打工人的阳台夜色家居薯家居薯家居作者俱乐部好物装饰我的家阳台花园我的养花日常浪漫生活的记录者阳台阳台设计阳台大改造让人赞叹的阳台装修灵感库改造我的阳台花园设计,1
冬天的纳木错真的很惊艳照片拍不出眼睛看到的十分之一的美纳木错拉萨旅行冬游拉萨,1
大雪天温暖小屋看书听音乐独享安静时光治愈氛围感放松疗愈助眠解压,5
谁懂啊家人们咬了一口直接爆浆妈呀真没想到这玩意儿会这么好吃像是在吃果汁夹心的口香糖一样蜡瓶糖蜡瓶糖可嚼不可咽全网最蜡瓶糖解压高颜值,4
要来啦看完再决定搞起来不乐高21344东方快车由2540颗零件组成配有8个人仔色色R国内官方售价2499火车总长哇R如果已经收藏了76405霍格沃茨特快列车的伙伴们还会考虑入这款吗黑薯问号R乐高控乐高搭建我是乐高迷乐高moc乐高野生代言人乐高积木母婴好物,4
用苹果手机就是高人一等吗小学生全款拿下iPhoneXR学生党必备热门推荐打包视频,2
别问了在福建后悔没早点来腿已废但很难忘号称闽南第一山海拔1288米行程路线门票人停车建议自驾到灵通山青云宾馆停车场1从青云宾馆旁正门进入徒步大概半小时到达悬空寺位于悬崖边的寺庙由衷感叹其鬼斧神工可以提前准备一些香烛烧香祈愿2下午两点左右可以出发擎天峰爬山的路程很长很长很长而且全都是野路很新奇也很刺激由于有本地人带路全程大概2小时登顶到达顶峰的时候风景绝美体会到了人生是旷野下山大概五点刚好看到了夕阳关于装备最近天气好爬山容易流汗需要防晒衣和防晒帽可以准备登山杖比较好上山背包带一些简单的干粮和水即可不然负重很累徒步路线推荐每周一山一起去爬山厦门周边游我的私藏旅行路线户外徒步,1
原来困在大雪之中在车里是寻求不到庇护的开车遇到大雪封山封路是不能躲在车里的估计躲车里的效果就是我们把易拉罐饮料放在冰箱冷冻室里一样的效果原来正确的自救方式是在附近挖一个雪洞然后带好食物藏进雪洞里等待救援在种花家的好处就是这种极端情况武装兔应急兔和蜀黍兔找到你并带你脱困绝对用不了一个月时间那么久你只要别慌保护好自己为他们找到你多争取几天的时间就可以了吧唧R笔记灵感野外生存自救自驾游雪救援,5
一个草莓loopy是怎样诞生的搞的就是艺术笔记灵感重庆蛋糕loopy蛋糕多巴胺cake薯队长,4
以前有个女同事单位排名前三的头目那年头公务接待很多每次接待完她都会很认真地打包剩菜用专门的盒子就是餐馆里收费才提供的那种换上公筷仔仔细细的夹了分好类整整齐齐装进若干个盒子装好后把盒子重叠好放进专用食品袋扎紧每一次打包的过程大约耗时10分钟众目睽睽下很有仪式感通常她会边夹菜边念叨这么好的菜浪费可惜了于是有人会问装回去宵夜啊她总是回答拿回家放冰箱明天热一下一家人都够了只有我知道她每次打包的东西都给了我们单位值夜班的门卫有时候是顺道不顺道的时候也会专门开车送回单位很多年都如此吃饭打包几乎成了她标志性的行为习惯我其实至今没想明白她这么做的动机但结果我是看到了的升职调离单位以后她的车至今可以径直开进单位车牌应该是门卫反复输进了单位不断升级的停车系统在历任值班门卫的心里她都是一个无比关心下属的人值得被记住,1
多年的夫妻更是如此我觉得绝大数夫妻能走到一起几十年绝对不是因为爱走到一起的而是因为算了忍忍吧爱情观原创情侣,1
家里开超市是什么体验冬天到了要养膘一起来吃夜宵吧深夜偷吃家里开零食店,1
飞行力和穿梭力都超强的一款纸飞机飞机折纸超酷的一款纸飞机飞行姿态轻盈优美不容易坠落只需一张纸简单易折手工折纸折纸教程创意手工亲子手工童年的纸飞机,5
这条曲文唇鱼还叫苏眉曲纹唇魚學名Cheilinusundulatus又稱波紋鸚鯛波紋唇魚常俗稱蘇眉魚也有拿破崙魚龍王鯛海哥龍王及大片仔等別名為條鰭魚綱鱸形目隆頭魚亞目隆頭魚科的其中一種大家还是吃点别的吧放过它们吧目前受到瀕危野生動植物種國際貿易公約CITES保護列為附錄II的物種表示於所有管理及進行貿易時均受到許可證制度管制主要棲息區域分布於紅海印度洋非洲東岸至太平洋中部台灣以及南海諸島等幼魚多生活於礁盤內側淺水中以及成魚常見於礁盤外側較深的海域大型隆頭魚個性溫和因為高高隆起的額頭就像拿破崙戴的帽子所以有拿破崙魚之稱本魚通常獨居或成對出現幼魚常棲息在礁盤內側的淺水區成魚則常出現在礁區外較深海域主要以甲殼類及軟體動物為食此外也是熱帶珊瑚礁內食物鏈中最高層次的一種魚類透過捕食其他魚類和生物擔起平衡海洋生態的作用曲紋唇魚壽命很長但繁殖速度很慢個體在五到七歲時性成熟已知壽命約為30年為雌雄同體有些在9歲時變成雄性世界自然基金會將蘇眉列為受威脅物種並鼓勵市民減少食用蘇眉目前香港是本魚最主要的進出口地區雖已進行貿易監察但非法進口及貿易卻持續危害本魚的可持續性早前在香港就曾有人檢舉西貢有海鮮酒家非法管有本魚而被充公及罰款最高可被罰款港元500萬及監禁兩年拍摄underwaterimage海洋生物保护海洋环境海水珊瑚鱼认识海洋漲知识,5
清华学霸懒人学习法期末轻松逆袭学渣逆袭指南校园生活初中学习高中学习笔记高中生活高中学霸趣味知识科普,1
日本房子也开始限购了想在日本投资房产的朋友们可以关注我我会持续分享在日本投资房产的心得与干货日本房产投资日本房产房产投资房产投资日本日本买房,5
谢谢必胜客让我们吃上了r的汉堡起猛了家人们必胜客竟然也出汉堡了还是铁板现煎的做了33年西餐的牌子就是不同凡响关键是现在温州门店还有周边送汉堡脑袋快冲,1
可怕现在的就业形势已经这样了吗闺蜜昨天监考国考公务员考试给我发来了这个现在已经这样了吗想当年我考试时每个考场都缺考一二十个座位空空的其实真的就是一份普通的工作而已,1
他的绿茵青春结束了你的红黑青春开始了吗巴雷西AC米兰圣西罗巴雷西告别赛,5
带货爆款日语怎么说星R带货販売促進向右R直播带货星R爆款超人気商品超商品爆売商品星R公众人物影響力人物中在综艺节目中流量小生的带货能力堪称一流日番組注目的呼男性販売促進力一流過言多种日语表达日语知识干货日语笔译日语口译日语学习日语翻译,5
送你一罐好吃的软糖祝你战胜生活的苦生活打不败大口吃饭的人手机壁纸无水印壁纸治愈系壁纸iphone壁纸原创壁纸糖果软糖今日份壁纸,5
普通家庭大学一个月2000生活费普普通通的家庭母亲是护士爸爸在厂里上班每个月给我生活费对于我个人来说是足够的遇到节假日我的母亲大人还会额外多给一丢丢平时出去玩报备一下也会给有时候花超了撒个娇爸爸也会额外再给我补贴就是感觉父母在能力范围内给了我最好的大学生大学生生活费大学生日常,1
红烧猪脚炖猪蹄切记不要直接下锅那样炖出来的猪蹄又老又柴今天教你一个方法炖出来的猪蹄像豆腐一样嫩红烧猪蹄黄焖猪蹄小红书美食分享,1
日语短文阅读烤红薯冬季的定番美食焼芋焼物石焼石焼芋最近人気安納芋種類種子島作甘水分多栄養価高飯同种草R烤红薯就是烤熟的红薯种草R用石头烤的就叫做石烤红薯种草R最近受欢迎的是安纳芋这个品种种草R它是种子岛精心培育出来的种草R它非常地甜水份也很多种草R吃起来像奶油一样种草R营养价值很高种草R热量和米饭差不多,5
发光的星空083梵高系列手机锁屏壁纸壁纸分享星空发光星空摄影致敬梵高梵高壁纸每日壁纸手机壁纸送你好看的手机壁纸每日壁纸分享唯美壁纸治愈系壁纸原创壁纸,5
日语短文阅读大萝卜冬季必囤菜之一大根一年通買旬冬寒時期甘味春夏大根辛強最近大根半分3分1売葉近甘下行辛強种草R萝卜一年中都能买到种草R但是它属于冬天的时令蔬菜种草R寒冷的季节味道清甜水份充足种草R春天或夏天的萝卜辣味更重一些种草R最近会把萝卜切成一半或13来卖种草R据说靠近叶子的部分会比较甜种草R越往下辣味越重日语学习日语口语自学日语零基础学日语日语学习打卡日语入门学日语日语阅读日语口语日语听力自学日语日语翻译日语教学日语资料萝卜,5
被新西兰治愈的瞬间这才是live图的意义来新西兰以后才发现原来生活可以如此放松原来我想追求的不过是人与自然在瓦纳卡和皇后镇呆了10天用自己的方式去融入当地人的慢生活去牧场追鹿子去湖边发呆去山顶看夜景去徒步享受生活呆了小10天总结了一些好玩好拍的地方分享一条瓦纳卡私藏路线和皇后镇寻鹿经验瓦纳卡徒步除了瓦纳卡湖边散步推荐一条超小众徒步路线outletTrack这条步道真的太美太美了可以开车到步道停车点然后沿着cluthard走全程都在树林和湖边穿梭远处还有雪山相伴可以带点野餐累了找个草坪坐下来休息真是好山好水一点也不无聊皇后镇deerpark皇后镇的一个高山牧场需要提前在网上预定好门票然后在门口输入密码进入牧场牧场地势比较高很适合看皇后镇全景最重要还可以去寻鹿这个春夏季建议下午5点以后再上去看完日落下山寻鹿划重点从大门进牧场一直沿着路往上开中间有一个售卖食物的地方建议买一桶2刀一定要提前换号硬币只收硬币然后继续往上开这时候有一个分岔左边是继续往上的路右边有一条小路往下走对就是这条往下走的小路长角的鹿子都在这个区域可以开车去找他们当它出现在你窗前的那一刹那真的心都被融化了Live图的意义我的年度live图live图动图新西兰旅游新西兰南岛皇后镇瓦纳卡小众旅行地氛围感治愈系我拍到的治愈画面治愈我的私藏旅行路线小红书旅人线上团建小红书旅人分享局林深见鹿,1
这柜子别看他小是真的能装这柜子别看他小是真的能装收纳整理居家好物实用省空间窄柜木马人,4
比起奈良这个东北小城更胜一筹林深时见鹿冬是孤独夏是离别春是两者之间的桥梁惟独秋渗透所有的季节在南方仍旧是一片郁郁葱葱的时候我来到了林都伊春这里私藏了小兴安岭最美的秋天低头找秋天治愈系风景小众宝藏目的地周末去哪儿东北之旅伊春旅游,1
红丝青叶长出水面了又得准备修剪了观赏鱼养鱼热带鱼鱼缸造景鱼缸生态鱼缸养鱼日记水族新手养鱼古法养鱼,1
生胖气的小狗圆圆脸生胖气真的好可爱啊一直有ee问罐罐掉不掉毛掉毛是肯定掉的啦不过最近给罐罐换了金凯撒鱼油对了这款鱼油是我跟罐罐一起吃的因为我经常熬夜掉发比较严重吃了一段时间掉发改善很多他家这款鱼油omega3纯度高达我家狗狗吃了一个多月这毛量这手感肉眼可见地想ruaruarua也不用天天跟在它后面收拾掉毛并且这款鱼油有IFOS五星认证人和宠物都可以吃很安全萨摩耶狗狗小狗双眼皮金凯撒鱼油,4
突然发现7年花了男朋友700元的亲情卡今天他拿我手机买东西突然发现他用亲情卡付的款应该是额度不够他现改的额度我竟然不记得他给我开过亲情卡我心思看看什么时候开的亲属卡额度是多少一看吓了我一跳竟然是2017年2月24日六年七个月我俩是2017年1月7日在一起的刚在一起不久他就开了亲情卡我看了一下这7年我只花了700块钱还看不到是哪年花的我一点印象都没有以前的额度是多少我不清楚也查不到了应该是低于599元吧7年花了700块应该只有我了吧我是一点都不喜欢花他的钱他主动给我买东西可以让我直接花他钱我还是做不到可怜R男朋友亲密付男朋友开的亲密付,1
这位画家好懂猫咪的奇奇怪怪MarsBlack是一位英国艺术家从事油画插画油漆画版画动画制作等工作MarsBlack的超现实绘画饱含流传网络世界的奇怪符号每幅画都蕴含着一个幽默的主题包括一些无厘头的脑洞对自己的狠念头或是落寞的小情绪借以猫咪和狗狗等宠物为主角在画面里广阔的风景中仿佛找到了与世界和自我对话的乐趣画画的日常世界名画油画名画赏析艺术家绘画画画艺术审美,1
千万不要一下子用你太喜欢的头像因为这会导致你很久都换不了以前很爱根据心情换头像发现好看的头像会有欣喜感但是最近我的头像收藏夹已经闲置了因为现在用的已经封神感觉没有什么头像可以把它换下来毕竟我也是一个不会再用回原来头像的人不忍心和我的冷冰告别这一别便得是一辈子哭惹R哭惹R,1
壁纸传统文化皆好運道德经不仅是中国历史上最伟大的名著之一也是世界文化遗产的宝贵财富它对中国传统的哲学科学政治宗教等各个领域都产生了深远的影响影响了许多后世的思想家和学者道德经是除了圣经以外被译成外国文字发布量最多的文化名著吸引力法则中国传统文化新年道德经,5
每天认识一位艺术家evefarb一组可可爱爱的插画作品有没有被萌到来自插画师evefarb每天分享名画每天进步一点点我是绘梓关注我每天带你认识更多艺家绘本绘本故事卡通画来自星星的艺术家插画插画师分享儿童插画分享插画插画分享每天认识一位插画师每天认识一位艺术家每日艺术分享视觉审美提升治愈系插画治愈系插画师,5
我这是被旅行社威胁了吗后续来了救命啊我报了个团发了陷车的问题结果被老板威胁了老板打电话来骂我吓得我赶紧挂掉了然后我想请问一下大家我发的信息算违法吗doge,1
行则将至道阻且长路途漫长充满险阻但走下去终将到达坚持不懈那么美好的未来就值得期待手机壁纸每日壁纸文字壁纸壁纸静心壁纸分享背景图送你好看的手机壁纸,5
哆啦壁纸分享年底暴富发发发主屏锁屏高清壁纸喜欢的可以取图看到会一一回复自拍R,5
日语单词跟读街歩行店铺店舗灯笼灯籠垃圾垃圾桶箱塑料袋袋乌鸦日语轻松学日语零基础日语学习日语口语日语学习打卡日语单词,5
土豆泥拌饭西安有没有类似这种的土豆泥拌饭啊真的很想吃求推荐萌萌哒R,1
一盆纯爱的现在夏天和去年纯爱是我养的比较多的一个品种因为一年中他会以玉色绿色粉色红色黄色的不同变化给到我无限惊喜配土颗粒泥炭较多照灯尼特利与科瑞循环夏天12小时冬天14小时养护夏天干透浇透因为夏天植株半休眠根系吸水能力较弱进入秋冬生长季节则拉长浇水间隔浇水尽量不浇透干不死即可加强光照时长一般情况下纯爱在持续15到25度的温度中会逐渐上色或粉或黄受温度和补光灯光谱影响而变化颜色,4
超级马里奥高清壁纸卡通壁纸原创壁纸壁纸全屏壁纸神仙壁纸可爱壁纸每日壁纸iphone壁纸超级马里奥马里奥,5
请全网安利这位宠粉博主每月送不管了立志做全网最宠粉的博主后台收到太多粉丝想抽到手机的信息为了增大粉丝们抽中的概率下血本本月继续送iPhone15为了让大家多多机会抽中啊颜色都是随机发送快递无法送到的地区除外参与方式点击海报左下角立即参与抽奖即视为参与成功之后就是等待通知康康谁是2023年11月的幸运儿参与时间2023年11月30日至2023年12月30日开奖时间2024年1月13日抽奖方式小红书平台系统随机抽取注意事项中奖的宝宝要在7天内及时填写收货信息逾期系统会自动放弃中奖机会哦中奖的宝贝们最后再检查一遍一定要在七天内及时填写收件信息不要因为粗心和大奖擦肩哦粉丝不中奖博主不下岗这次福利把你们都宠个够最后恭祝大家欧皇附体赶快在评论区分享你们的新年计划图片以及新年最想收到的礼物啊说不定被翻牌的就是你粉丝抽奖福利宠粉宠粉福利纽约学长Jay宠粉福利福利免费送抽奖免费抽奖纽约学长JAY纽约学长Jay纽约学长Jay抽奖抽奖预告宠粉福利0元抽奖iphone抽奖送福利啦,5
单位食堂一周菜单冬季菜单怎么排欢迎各位同行关注我相互学习,1
不用上班是什么感受1坚持与执着他可能有着非常坚定的信念和执着持续参加高考几十年显示了他对教育和个人成就的执着这种坚持可能使他形成了对困难的耐心和对目标的不懈追求2挫折与失望长时间的失败可能让他体验到了极大的挫折和失望这种经历可能让他更加理解失败的含义也可能塑造了他对生活的独特看法认为成功并非是唯一的幸福出路3对传统成功观念的质疑不参加工作可能表示他对传统的成功观念和职业道路有一些疑虑这可能反映了他对于人生目标和幸福感的独特理解认为个人价值和满足感并不完全依赖于传统的事业成功4追求内在价值他可能更注重内在的自我认知和精神层面的发展而非外在的物质成功这样的人可能更加关注自我成长心灵富足以及对人生深层意义的追寻5社会观念的冲突他的选择可能引起了周围社会观念的质疑或不理解社会通常更倾向于看重教育和工作而这个男性的生活选择可能会引发对传统观念的反思上班家里蹲人间清醒,1
大家有没有那种平静又疯感的表情包经常用的能不能分享一下呢万分感谢表情包分享表情包,5
六耳你去哪了孙悟空六耳你去哪里了我好想你悟空小侠悟空小侠孙悟空悟空小侠六耳猕猴孙悟空齐天大圣孙悟空孙悟空六耳猕猴空六六空,2
情侣头像8组救命吖太萌了情侶頭像情侣头像分享情侣头像分享可爱情侣头像优质情侣头像萌娃情侣头像小众情侣头像氛围感情侣头像超好看的情侣头像头像女生头像优质头像情侣头像动漫头像可爱头像动漫女生头像头像分享好看的女生头像情侣头像动漫头像少女头像猫咪头像女生头像闺蜜头像好看的女生头像动漫女生头像漫画头像好看头像可爱头像,5
哭为了跟我玩它连棒棒糖都放弃了松狮修勾我的萌宠棒棒糖假如宠物有内心戏我家宠物好可爱狗狗日常宠物零食宠物的内心os小狗日记,1
是什么让猫猫开始作法原来是家里新开了加湿器哈哈哈哈小猫云养猫猫猫猫猫兔猫猫最爱我的日常猫猫咪猫猫猫猫日常猫咪的迷惑行为加湿器土拨鼠站立可爱猫猫矮脚猫,2
妈妈拼尽全力生下你HELLO我的小公主新生儿产房生孩子接好孕顺产我的顺产日记,1
不想打工的我做拌面一天就有8000多面条现做现賣虽然累一点但是看着每天的营业额一切都值得面馆日常小本创业餐饮创业特色餐饮,1
就说吧智能手表和迷你版手机差不多智能手表智能手表推荐调音者手表圣诞礼物小红书礼物季插卡手表,4
26岁在农村躺平的日子曾经一心闲云野鹤的少年如今你在哪里质疑陶渊明理解陶渊明成为陶渊明浪漫生活的记录者院子我的乡村生活茶系慢生活院子生活老房子老房子的味道老房子的回忆中式庭院慢生活百年老屋兰庐当然要记录小红书成长笔记日常薯生活薯本地薯,1
什么羊城通在深圳地铁竟然行不通不是说岭南通么汗颜R全省能用的在深圳的地铁竟然用不了汗颜R广州南站深圳地铁广州地铁深圳地铁卡,1
老婆镇上教书3000一个月我在乡镇上班5000农村盖个二层小别墅父母孩子就在眼前过平淡生活农村自建房,1
799ecco男士老爹鞋深灰色是真的很耐看美国直邮ECCO爱步男时尚休闲鞋运动鞋袜套拼色防滑跑步鞋驱动8201840224439240104113421543194412455462,4
我刚学电脑时怎么没人告诉我0基础学ExcelExcel干货电脑办公技巧,5
周末赶集我只是想喝水你看我爸给我买的啥周末跟我一起逛集市吧我只是想喝水你看我爸给我买的啥亲子人类幼崽日常,1
福到了快迎天下第一福搞的就是艺术手机壁纸每日练字打卡书法天下第一福今日壁纸,5
月薪难道还吃不起豪华版猪脚饭吗月薪难道还吃不起豪华版猪脚饭吗猪脚饭餐饮餐饮人餐饮创业美食探店,1
食堂阿姨被我导治好了手抖我们去做现场调查食堂阿姨给我们打的菜超级超级少师姐就在群里说不够的就再去打一次就行我导看见了立马去给食堂,1
秋冬季男女宝宝童鞋终极选一宝宝鞋童鞋宝宝童鞋儿童鞋童鞋推荐,4
中国古建筑柱础中国古建筑柱础样式鼓凳花瓶式柱础梯形柱础浮雕花草柱础瓜楞纹柱础多层莲瓣柱础刻狮柱础云凤柱础很明显南方的柱础相对偏高主要考虑降水多防腐蚀柱础上雕刻的纹样也有其美好的寓意不同朝代的柱础也略有不同这些都是老祖宗留下的智慧结晶呀,5
不穿安全裤的尴尬场面不穿安全裤的尴尬场面动漫推荐动漫解说暖暖动漫,2
这小屁股谁不爱啊换上了新睡袋软绵绵圆滚滚一小只睡的好踏实呀老母亲再也不用夜醒盖被子了派对R忍不住揉一揉捏一捏要不是穿多了还想啃一啃偷笑R肉肉女孩煤气罐罐睡着的宝宝都是天使胖宝宝骗你生女儿,4
小鞠会扭腰蜜橘的魂会飘正主鞠婧祎祎桉念鞠池曦姩潇祎吟茵茵桉曦闺蜜桉姩夫妇,2
58吃整只现烤的清远鸡一整条炭烧五花肉58吃整只现烤的清远鸡一整条炭烧五花肉晚上开吃吧美食探店夜宵吃什么同城美食烧五花肉烧鸡,1
浅尝一下纯欲战神蕾丝篇高级感内衣法式内衣仙女睡裙纯欲风性感睡衣,4
小马宝莉抽抽乐小马宝莉卡片小马宝莉抽抽乐小马宝莉MLP小马宝莉,4
破50赞更淇淇看完不要打我我爱爱官方官方求大热门爱爱爱爱爱爱爱爱官方大大求流量爱官方官方大大求热门,2
生理期洗澡被人误会成割腕儿了大社死来姨妈第一天想洗个屁股去睡觉然后我就进了洗澡间北方的大澡堂子有隔间但是没有门因为太冷我就穿着上衣但是光着屁股失望R然后由于水太凉了我就一直用手接水搓着手等水热一些再洗此时姨妈血流了一地量有点儿大扶墙R这时候有个小姑娘突然哆哆嗦嗦站在外边儿声音颤抖并且犹豫了很久吞吞吐吐的说这是怎么了这怎么回事怎么这么多血天呐等等等语气十分的惊慌失措惊恐R我一开始是没有注意到她的因为她也不敢靠近声音在洗澡间的水声里又实在是太小了是后来隔壁间的女孩子也在问她怎么了发生了什么直到这时候我才反应过来我上身穿戴整齐光着屁股然后手伸在水里地上一地的血被人家小姑娘误会成割腕儿了失望R我赶紧解释生理期是生理期小姑娘赶忙把头转开还连声说对不起真的很可爱哈哈哈给人家造成了不小的心理阴影sorry咋说呢大澡堂子还挺有一定的安全系数捂脸R社死尴尬瞬间研究生日常大澡堂,1
大家注意看这是网上特别好的鸡腿新吃法饭店一份要卖128自己在家做成本不到十元焦香酥脆下酒又下饭椒盐鸡排,1
讲真女孩子真的要多喝这个我妈一到秋冬就爱喝的红糖姜奶西米露奶香浓郁香甜丝滑很有焦糖奶茶的味道经常熬夜的姐妹可以把奶茶换成它红枣桂圆枸杞红糖对女孩子巨好具体做法看图片真的很简单,1
紫色控狂喜葡萄冰晶渐变耳机长我审美上哎呀呀尊嘟好爱耳机的液晶面板能显示电量再也不用担心耳机没电啦偷笑R而且续航能力很强我用了1小时还有的电量哦自拍R哈哈其实这些都不重要我主要看重她颜值高这个紫色是微微发粉的渐变紫像裹了一层紫水晶的壳子拿在手里小小的很可爱萌萌哒R还同色系的硅胶保护套和挂绳天冷了耳机也要保暖呀很方便携带3种规格的耳塞戴上巨舒服耳朵不会闷闷的啦蓝牙耳机高颜值蓝牙耳机ACEFAST积速ACEFAST双十一小红书买买节双11数码大玩家我的开学新装备紫色控少女心,4
加水印版模仿班长批改情敌作业小众旅行地笔记灵感声控模仿老师改作业批改作业Haileychunnatiiiii拿铁FP森林公园海盐味的小羊WL海洋杂物社東京小羊小王爱喝草莓奶,4
3个生娃真相准妈妈应该知道真正经历过才知道当妈妈要面对这些毫无尊严的被围观带娃屡屡崩溃身材走样变化大,1
源头工厂睡衣家居服源头工厂怎么找为什么要找源头工厂拿货呢能拿到最源头的价格货源稳定上新快可以第一时间拿到新款极速鼠春季持续上新中赞R赞R家居服源头工厂直销一件代发源头厂家,4
可不能吵醒他的小乌龟睡觉不知道谁又吃醋了doge爱官方别限流汪汪队汪汪队毛毛汪汪队天天汪汪队阿奇崽姐帅死班主任笨笨小萱,5
你被外国人问过什么奇葩问题不得不说这个问题确实挺让人好奇的笑哭R浪漫生活记录者笔记灵感记录生活外国人神评论搞笑幽默奇葩,1
反串剧情新电视人大战监控器反串剧情新电视人大战监控器和原剧情一样精彩监控人游戏解说动画解说,2
酱腌辣椒今天分享酱腌辣椒做法简单味道好保存时间长美食腌辣椒臧大厨教做菜小红书创作助手,1
盘点近个把月设计的废柴小玩具打印解压玩具减压玩具指尖玩具EDC,4
兔兔我要去我妈妈家啦有大笼子有好吃的双血侏儒兔萌宠兔子我家垂耳兔兔垂耳兔兔兔兔子兔子日常宠物兔侏儒兔,2
砂糖橘子果冻橘子果冻美食自制果冻砂糖橘子果冻橘子果冻美食自制果冻,1
为什么每年高考全国不能统一一张试卷人性大实话搞笑段子网友评论笑死人高考搞笑日常专治不开心,2
白菜酿肉家里来客做上这道好看又好吃的白菜酿肉做法还简单大人小孩都爱吃白菜酿肉,1
去香港警署领一个熊sir吧其实只要去到警署提前给他们打电话跟他说你要买小熊跟他提前说好款式93846099导航搜香港警察总部香港湾仔军器场街1号正常上班的时间去就好了他就会带着小熊下来然后就在一个角落进行交易偷笑R它可是正经从警署抱出来的根正苗红的熊sir诶派对R一次很特别的经历,1
快过年了喜欢吃香肠的快试试这款手动灌肠器自己在家做的更好吃自制香肠灌肠器灌腊肠灌香肠神器,4
家人们能问问借朋友的家里住了23天我说平分房租水电她说好然后最后几天她又说她不可能吃亏说和我不是合租要按外面最便宜酒店200块的三分之一72块每天算然后加起来比她整个月的房租水电都贵她房租2000水电202让我给她发2275然后我很懵但是我又没地方去我就只能说按她房租除30天再乘以我住的天数算不平分房租了然后水电两百多我说我付200总共1798她又说还有物业240总共要1898我说行结果隔天一早她突然就翻脸好像和她有什么深仇大恨从来不认识一样很恐怖打电话又是普通话又是家乡话一直骂还翻白眼用凶狠的脸色瞪我为了要钱还专门请假在家堵我不让我出门说必须今天发她我说我最快8号可以发她她就说是不是看她好欺负还必须让我签了借条说8号没发全就加1000块还押我的身份证和行李箱才行才让我出门说8号发是因为我不想不明不白就被她坑钱太突然了她坑我钱我总要想想办法吧不能她反悔了要坑我多少就给她多少吧所以别再说是我不想给钱了重新协商完已经立马给了也别再说她突然发疯坑钱是我期间没给她表示我天天能干的话都干了我还要咋表示她想我表示可以说啊不能是她突然变卦坑钱的理由吧我们早就说好平分的哦是她临时反悔变卦的哦大家觉得我要怎么和她算这个钱呢平分房租水电什么的我肯定是平分的但是让我付她一整个月的房租水电正常吗她为了让我这么付还算好了72一天的酒店钱,1
魔兽世界魔兽世界战士经典竞技场套装魔兽世界魔兽世界幻化幻化,2
我妈第一次来我家上厕所惊呆了浴室好物提升幸福感的家居好物视频分享好物,4
2024年新年壁纸1²⁰²⁴₀₁₀₁咔𝟮𝟬𝟮𝟯杀青啦请坚持热爱奔赴下一场山海2₂₀₂₄₀₁₀₁新的一年奔赴所喜所爱3²⁰²³是新年是新的开始4𝟐𝟎𝟐𝟑𝟐𝟎𝟐𝟒在一个普通的周六和2023说再见5平安喜乐,5
分享开个小海缸的经历爱养鱼的彬哥海缸日记海缸开缸海缸新手开缸,1
